id,subject,topic,question,optionA,optionB,optionC,optionD,answerIndex,explanation,source,examTags,pyqVerified,highYield,status
ZM-05125,Ophthalmology,Neuro-ophthalmology,[QUESTION SLOT 49] Add a verified Ophthalmology question from the topic: Neuro-ophthalmology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05126,Ophthalmology,Neuro-ophthalmology,[QUESTION SLOT 50] Add a verified Ophthalmology question from the topic: Neuro-ophthalmology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05127,Ophthalmology,Neuro-ophthalmology,[QUESTION SLOT 51] Add a verified Ophthalmology question from the topic: Neuro-ophthalmology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05128,Ophthalmology,Neuro-ophthalmology,[QUESTION SLOT 52] Add a verified Ophthalmology question from the topic: Neuro-ophthalmology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05129,Ophthalmology,Neuro-ophthalmology,[QUESTION SLOT 53] Add a verified Ophthalmology question from the topic: Neuro-ophthalmology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05130,Ophthalmology,Neuro-ophthalmology,[QUESTION SLOT 54] Add a verified Ophthalmology question from the topic: Neuro-ophthalmology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05131,Ophthalmology,Squint,[QUESTION SLOT 1] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05132,Ophthalmology,Squint,[QUESTION SLOT 2] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05133,Ophthalmology,Squint,[QUESTION SLOT 3] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05134,Ophthalmology,Squint,[QUESTION SLOT 4] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05135,Ophthalmology,Squint,[QUESTION SLOT 5] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05136,Ophthalmology,Squint,[QUESTION SLOT 6] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05137,Ophthalmology,Squint,[QUESTION SLOT 7] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05138,Ophthalmology,Squint,[QUESTION SLOT 8] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05139,Ophthalmology,Squint,[QUESTION SLOT 9] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05140,Ophthalmology,Squint,[QUESTION SLOT 10] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05141,Ophthalmology,Squint,[QUESTION SLOT 11] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05142,Ophthalmology,Squint,[QUESTION SLOT 12] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05143,Ophthalmology,Squint,[QUESTION SLOT 13] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05144,Ophthalmology,Squint,[QUESTION SLOT 14] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05145,Ophthalmology,Squint,[QUESTION SLOT 15] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05146,Ophthalmology,Squint,[QUESTION SLOT 16] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05147,Ophthalmology,Squint,[QUESTION SLOT 17] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05148,Ophthalmology,Squint,[QUESTION SLOT 18] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05149,Ophthalmology,Squint,[QUESTION SLOT 19] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05150,Ophthalmology,Squint,[QUESTION SLOT 20] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05151,Ophthalmology,Squint,[QUESTION SLOT 21] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05152,Ophthalmology,Squint,[QUESTION SLOT 22] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05153,Ophthalmology,Squint,[QUESTION SLOT 23] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05154,Ophthalmology,Squint,[QUESTION SLOT 24] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05155,Ophthalmology,Squint,[QUESTION SLOT 25] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05156,Ophthalmology,Squint,[QUESTION SLOT 26] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05157,Ophthalmology,Squint,[QUESTION SLOT 27] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05158,Ophthalmology,Squint,[QUESTION SLOT 28] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05159,Ophthalmology,Squint,[QUESTION SLOT 29] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05160,Ophthalmology,Squint,[QUESTION SLOT 30] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05161,Ophthalmology,Squint,[QUESTION SLOT 31] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05162,Ophthalmology,Squint,[QUESTION SLOT 32] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05163,Ophthalmology,Squint,[QUESTION SLOT 33] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05164,Ophthalmology,Squint,[QUESTION SLOT 34] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05165,Ophthalmology,Squint,[QUESTION SLOT 35] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05166,Ophthalmology,Squint,[QUESTION SLOT 36] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05167,Ophthalmology,Squint,[QUESTION SLOT 37] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05168,Ophthalmology,Squint,[QUESTION SLOT 38] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05169,Ophthalmology,Squint,[QUESTION SLOT 39] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05170,Ophthalmology,Squint,[QUESTION SLOT 40] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05171,Ophthalmology,Squint,[QUESTION SLOT 41] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05172,Ophthalmology,Squint,[QUESTION SLOT 42] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05173,Ophthalmology,Squint,[QUESTION SLOT 43] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05174,Ophthalmology,Squint,[QUESTION SLOT 44] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05175,Ophthalmology,Squint,[QUESTION SLOT 45] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05176,Ophthalmology,Squint,[QUESTION SLOT 46] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05177,Ophthalmology,Squint,[QUESTION SLOT 47] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05178,Ophthalmology,Squint,[QUESTION SLOT 48] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05179,Ophthalmology,Squint,[QUESTION SLOT 49] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05180,Ophthalmology,Squint,[QUESTION SLOT 50] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05181,Ophthalmology,Squint,[QUESTION SLOT 51] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05182,Ophthalmology,Squint,[QUESTION SLOT 52] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05183,Ophthalmology,Squint,[QUESTION SLOT 53] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05184,Ophthalmology,Squint,[QUESTION SLOT 54] Add a verified Ophthalmology question from the topic: Squint.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05185,Medicine,Cardiology,An irregularly irregular pulse with absent organized P waves is most characteristic of:,Atrial fibrillation,Atrial flutter,Sinus tachycardia,Ventricular fibrillation,0,Atrial fibrillation produces chaotic atrial activity and an irregularly irregular ventricular response.,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,VERIFIED_STARTER
ZM-05186,Medicine,Cardiology,The most specific routine biomarker for myocardial injury is:,Cardiac troponin,AST,LDH,Alkaline phosphatase,0,Cardiac troponins are highly sensitive and specific biomarkers of myocardial injury.,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,VERIFIED_STARTER
ZM-05187,Medicine,Cardiology,A classic ECG finding of hyperkalemia is:,Tall peaked T waves,U waves,Short PR with delta waves,Persistent ST elevation,0,"Early hyperkalemia commonly produces tall, peaked T waves.",ORIGINAL,NEET-PG;FMGE;USMLE,False,False,VERIFIED_STARTER
ZM-05188,Medicine,Cardiology,[QUESTION SLOT 4] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05189,Medicine,Cardiology,[QUESTION SLOT 5] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05190,Medicine,Cardiology,[QUESTION SLOT 6] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05191,Medicine,Cardiology,[QUESTION SLOT 7] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05192,Medicine,Cardiology,[QUESTION SLOT 8] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05193,Medicine,Cardiology,[QUESTION SLOT 9] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05194,Medicine,Cardiology,[QUESTION SLOT 10] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05195,Medicine,Cardiology,[QUESTION SLOT 11] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05196,Medicine,Cardiology,[QUESTION SLOT 12] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05197,Medicine,Cardiology,[QUESTION SLOT 13] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05198,Medicine,Cardiology,[QUESTION SLOT 14] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05199,Medicine,Cardiology,[QUESTION SLOT 15] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05200,Medicine,Cardiology,[QUESTION SLOT 16] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05201,Medicine,Cardiology,[QUESTION SLOT 17] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05202,Medicine,Cardiology,[QUESTION SLOT 18] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05203,Medicine,Cardiology,[QUESTION SLOT 19] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05204,Medicine,Cardiology,[QUESTION SLOT 20] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05205,Medicine,Cardiology,[QUESTION SLOT 21] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05206,Medicine,Cardiology,[QUESTION SLOT 22] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05207,Medicine,Cardiology,[QUESTION SLOT 23] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05208,Medicine,Cardiology,[QUESTION SLOT 24] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05209,Medicine,Cardiology,[QUESTION SLOT 25] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05210,Medicine,Cardiology,[QUESTION SLOT 26] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05211,Medicine,Cardiology,[QUESTION SLOT 27] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05212,Medicine,Cardiology,[QUESTION SLOT 28] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05213,Medicine,Cardiology,[QUESTION SLOT 29] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05214,Medicine,Cardiology,[QUESTION SLOT 30] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05215,Medicine,Cardiology,[QUESTION SLOT 31] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05216,Medicine,Cardiology,[QUESTION SLOT 32] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05217,Medicine,Cardiology,[QUESTION SLOT 33] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05218,Medicine,Cardiology,[QUESTION SLOT 34] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05219,Medicine,Cardiology,[QUESTION SLOT 35] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05220,Medicine,Cardiology,[QUESTION SLOT 36] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05221,Medicine,Cardiology,[QUESTION SLOT 37] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05222,Medicine,Cardiology,[QUESTION SLOT 38] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05223,Medicine,Cardiology,[QUESTION SLOT 39] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05224,Medicine,Cardiology,[QUESTION SLOT 40] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05225,Medicine,Cardiology,[QUESTION SLOT 41] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05226,Medicine,Cardiology,[QUESTION SLOT 42] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05227,Medicine,Cardiology,[QUESTION SLOT 43] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05228,Medicine,Cardiology,[QUESTION SLOT 44] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05229,Medicine,Cardiology,[QUESTION SLOT 45] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05230,Medicine,Cardiology,[QUESTION SLOT 46] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05231,Medicine,Cardiology,[QUESTION SLOT 47] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05232,Medicine,Cardiology,[QUESTION SLOT 48] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05233,Medicine,Cardiology,[QUESTION SLOT 49] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05234,Medicine,Cardiology,[QUESTION SLOT 50] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05235,Medicine,Cardiology,[QUESTION SLOT 51] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05236,Medicine,Cardiology,[QUESTION SLOT 52] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05237,Medicine,Cardiology,[QUESTION SLOT 53] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05238,Medicine,Cardiology,[QUESTION SLOT 54] Add a verified Medicine question from the topic: Cardiology.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05239,Medicine,Respiratory,[QUESTION SLOT 1] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05240,Medicine,Respiratory,[QUESTION SLOT 2] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05241,Medicine,Respiratory,[QUESTION SLOT 3] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05242,Medicine,Respiratory,[QUESTION SLOT 4] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05243,Medicine,Respiratory,[QUESTION SLOT 5] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05244,Medicine,Respiratory,[QUESTION SLOT 6] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
ZM-05245,Medicine,Respiratory,[QUESTION SLOT 7] Add a verified Medicine question from the topic: Respiratory.,Option A,Option B,Option C,Option D,,,ORIGINAL,NEET-PG;FMGE;USMLE,False,False,NEEDS_CONTENT
